lemma	inflected	label	hits
開ける	開けないでください	V;IMP;POL;NEG	2,150,000
開ける	お開けにならないでください	V;FORM;IMP;POL;NEG	8
開ける	開けられる	V;PRS;IPFV;POT	3,930,000
開ける	開けられない	V;PRS;IPFV;POT;NEG	8,990,000
開ける	開けられます	V;PRS;IPFV;POT;POL;FOREG	2,550,000
開ける	開けられません	V;PRS;IPFV;POT;POL;FOREG;NEG	1,490,000
開ける	開けられた	V;PST;PFV;POT	4,600,000
開ける	開けられなかった	V;PST;PFV;POT;NEG	2,010,000
開ける	開けられました	V;PST;PFV;POT;POL;FOREG	4,160,000
開ける	開けられませんでした	V;PST;PFV;POT;POL;FOREG;NEG	2,570,000
開ける	開けられる	V;PRS;IPFV;PASS	3,930,000
開ける	開けられない	V;PRS;IPFV;PASS;NEG	8,990,000
開ける	開けられます	V;PRS;IPFV;PASS;POL;FOREG	2,550,000
開ける	開けられません	V;PRS;IPFV;PASS;POL;FOREG;NEG	1,490,000
開ける	開けられた	V;PST;PFV;PASS	4,600,000
開ける	開けられなかった	V;PST;PFV;PASS;NEG	2,010,000
開ける	開けられました	V;PST;PFV;PASS;POL;FOREG	4,160,000
開ける	開けられませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	2,570,000
開ける	開けられる	V;PRS;IPFV;ELEV	3,930,000
開ける	開けられない	V;PRS;IPFV;ELEV;NEG	8,990,000
開ける	開けられます	V;PRS;IPFV;ELEV;POL;FOREG	2,550,000
開ける	開けられません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	1,490,000
開ける	開けられた	V;PST;PFV;ELEV	4,600,000
開ける	開けられなかった	V;PST;PFV;ELEV;NEG	2,010,000
開ける	開けられました	V;PST;PFV;ELEV;POL;FOREG	4,160,000
開ける	開けられませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	2,570,000
開ける	開けさせる	V;PRS;IPFV;CAUS	319,000
開ける	開けさせない	V;PRS;IPFV;CAUS;NEG	14,800
開ける	開けさせます	V;PRS;IPFV;CAUS;POL;FOREG	163,000
開ける	開けさせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	15,700
開ける	開けさせた	V;PST;PFV;CAUS	279,000
開ける	開けさせなかった	V;PST;PFV;CAUS;NEG	7,330
開ける	開けさせました	V;PST;PFV;CAUS;POL;FOREG	164,000
開ける	開けさせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	5,750
開ける	開けさす	V;PRS;IPFV;CAUS	27,300
開ける	開けささない	V;PRS;IPFV;CAUS;NEG	1,280
開ける	開けさします	V;PRS;IPFV;CAUS;POL;FOREG	6
開ける	開けさしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	6
開ける	開けさした	V;PST;PFV;CAUS	322
開ける	開けささなかった	V;PST;PFV;CAUS;NEG	1
開ける	開けさしました	V;PST;PFV;CAUS;POL;FOREG	10
開ける	開けさしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	1
開ける	開けさせられる	V;PRS;IPFV;CAUS;PASS	81,900
開ける	開けさせられない	V;PRS;IPFV;CAUS;PASS;NEG	15,500
開ける	開けさせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	8,780
開ける	開けさせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	4,250
開ける	開けさせられた	V;PST;PFV;CAUS;PASS	110,000
開ける	開けさせられなかった	V;PST;PFV;CAUS;PASS;NEG	7
開ける	開けさせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	9,500
開ける	開けさせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	3
開ける	お開けになる	V;FORM;ELEV;PRS;IPFV	57,100
開ける	お開けにならない	V;FORM;ELEV;PRS;IPFV;NEG	2,760
開ける	お開けになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	2,430
開ける	お開けになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	4
開ける	お開けになった	V;FORM;ELEV;PST;PFV	39,300
開ける	お開けにならなかった	V;FORM;ELEV;PST;PFV;NEG	3
開ける	お開けになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	1,620
開ける	お開けになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	1
開ける	お開けする	V;FORM;HUMB;PRS;IPFV	52,900
開ける	お開けしない	V;FORM;HUMB;PRS;IPFV;NEG	3
開ける	お開けします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	85,500
開ける	お開けしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	0
開ける	お開けした	V;FORM;HUMB;PST;PFV	4,260
開ける	お開けしなかった	V;FORM;HUMB;PST;PFV;NEG	0
開ける	お開けしました	V;FORM;HUMB;PST;PFV;POL;FOREG	8,080
開ける	お開けしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	0
開ける	開けさせていただく	V;FORM;HUMB;PRS;IPFV;PERM	75,900
開ける	開けさせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	4
開ける	開けさせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	269,000
開ける	開けさせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
開ける	開けさせていただいた	V;FORM;HUMB;PST;PFV;PERM	215,000
開ける	開けさせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
開ける	開けさせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	830,000
開ける	開けさせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
あげる	あげる	V;PRS;IPFV	172,000,000
あげる	あげない	V;PRS;IPFV;NEG	14,900,000
あげる	あげないです	V;PRS;IPFV;POL;NEG;COL	3,960,000
あげる	あげます	V;PRS;IPFV;POL;FOREG	18,500,000
あげる	あげません	V;PRS;IPFV;POL;FOREG;NEG	680,000
あげる	あげるだろう	V;PRS;IPFV;PROSP	168,000
あげる	あげないだろう	V;PRS;IPFV;PROSP;NEG	400,000
あげる	あげるでしょう	V;PRS;IPFV;PROSP;POL	28,200
あげる	あげないでしょう	V;PRS;IPFV;PROSP;POL;NEG	836,000
あげる	あげた	V;PST;PFV	54,400,000
あげる	あげなかった	V;PST;PFV;NEG	1,120,000
あげる	あげました	V;PST;PFV;POL;FOREG	15,200,000
あげる	あげませんでした	V;PST;PFV;POL;FOREG;NEG	138,000
あげる	あげただろう	V;PST;PFV;PROSP	19,200
あげる	あげなかっただろう	V;PST;PFV;PROSP;NEG	6,160
あげる	あげたでしょう	V;PST;PFV;PROSP;POL	435,000
あげる	あげなかったでしょう	V;PST;PFV;PROSP;POL;NEG	19,300
あげる	あげよう	V;INTEN	19,300,000
あげる	あげましょう	V;INTEN;POL;FOREG	16,400,000
あげる	あげたい	V;PRS;IPFV;OPT;1	36,900,000
あげる	あげたくない	V;PRS;IPFV;OPT;NEG;1	820,000
あげる	あげたいです	V;PRS;IPFV;OPT;POL;1	24,700,000
あげる	あげたくないです	V;PRS;IPFV;OPT;POL;NEG;1	600,000
あげる	あげたかった	V;PST;PFV;OPT;1	1,690,000
あげる	あげたくなかった	V;PST;PFV;OPT;NEG;1	96,600
あげる	あげたかったです	V;PST;PFV;OPT;POL;1	3,700,000
あげる	あげたくなかったです	V;PST;PFV;OPT;POL;NEG;1	42,200
あげる	あげたがる	V;PRS;IPFV;OPT;3	1,400,000
あげる	あげたがらない	V;PRS;IPFV;OPT;NEG;3	5,610
あげる	あげたがります	V;PRS;IPFV;OPT;POL;FOREG;3	46,300
あげる	あげたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	10
あげる	あげたがった	V;PST;PFV;OPT;3	2,820
あげる	あげたがらなかった	V;PST;PFV;OPT;NEG;3	165
あげる	あげたがりました	V;PST;PFV;OPT;POL;FOREG;3	3,690
あげる	あげたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	1
あげる	あげろ	V;IMP;OBLIG	586,000
あげる	あげな	V;IMP;OBLIG;COL	666,000
あげる	あげなさい	V;IMP;OBLIG;POL	970,000
あげる	あげて	V;IMP;COL	104,000,000
あげる	あげてください	V;IMP;POL	43,600,000
あげる	おあげください	V;FORM;IMP;POL	8,930
あげる	あげるな	V;IMP;OBLIG;NEG	337,000
あげる	あげないで	V;IMP;NEG;COL	8,180,000
あげる	あげないでください	V;IMP;POL;NEG	1,370,000
あげる	おあげにならないでください	V;FORM;IMP;POL;NEG	0
あげる	あげられる	V;PRS;IPFV;POT	19,200,000
あげる	あげられない	V;PRS;IPFV;POT;NEG	14,300,000
あげる	あげられます	V;PRS;IPFV;POT;POL;FOREG	15,600,000
あげる	あげられません	V;PRS;IPFV;POT;POL;FOREG;NEG	4,190,000
あげる	あげられた	V;PST;PFV;POT	12,700,000
あげる	あげられなかった	V;PST;PFV;POT;NEG	3,290,000
あげる	あげられました	V;PST;PFV;POT;POL;FOREG	3,750,000
あげる	あげられませんでした	V;PST;PFV;POT;POL;FOREG;NEG	3,080,000
あげる	あげられる	V;PRS;IPFV;PASS	19,200,000
あげる	あげられない	V;PRS;IPFV;PASS;NEG	14,300,000
あげる	あげられます	V;PRS;IPFV;PASS;POL;FOREG	15,600,000
あげる	あげられません	V;PRS;IPFV;PASS;POL;FOREG;NEG	4,190,000
あげる	あげられた	V;PST;PFV;PASS	12,700,000
あげる	あげられなかった	V;PST;PFV;PASS;NEG	3,290,000
あげる	あげられました	V;PST;PFV;PASS;POL;FOREG	3,750,000
あげる	あげられませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	3,080,000
あげる	あげられる	V;PRS;IPFV;ELEV	19,200,000
あげる	あげられない	V;PRS;IPFV;ELEV;NEG	14,300,000
あげる	あげられます	V;PRS;IPFV;ELEV;POL;FOREG	15,600,000
あげる	あげられません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	4,190,000
あげる	あげられた	V;PST;PFV;ELEV	12,700,000
あげる	あげられなかった	V;PST;PFV;ELEV;NEG	3,290,000
あげる	あげられました	V;PST;PFV;ELEV;POL;FOREG	3,750,000
あげる	あげられませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	3,080,000
あげる	あげさせる	V;PRS;IPFV;CAUS	117,000
あげる	あげさせない	V;PRS;IPFV;CAUS;NEG	15,600
あげる	あげさせます	V;PRS;IPFV;CAUS;POL;FOREG	114,000
あげる	あげさせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	9,080
あげる	あげさせた	V;PST;PFV;CAUS	205,000
あげる	あげさせなかった	V;PST;PFV;CAUS;NEG	6,220
あげる	あげさせました	V;PST;PFV;CAUS;POL;FOREG	41,700
あげる	あげさせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	3,190
あげる	あげさす	V;PRS;IPFV;CAUS	1,140
あげる	あげささない	V;PRS;IPFV;CAUS;NEG	112
あげる	あげさします	V;PRS;IPFV;CAUS;POL;FOREG	6
あげる	あげさしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	6
あげる	あげさした	V;PST;PFV;CAUS	530
あげる	あげささなかった	V;PST;PFV;CAUS;NEG	2
あげる	あげさしました	V;PST;PFV;CAUS;POL;FOREG	7
あげる	あげさしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	2
あげる	あげさせられる	V;PRS;IPFV;CAUS;PASS	17,400
あげる	あげさせられない	V;PRS;IPFV;CAUS;PASS;NEG	11,500
あげる	あげさせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	5,940
あげる	あげさせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	3,590
あげる	あげさせられた	V;PST;PFV;CAUS;PASS	77,300
あげる	あげさせられなかった	V;PST;PFV;CAUS;PASS;NEG	9
あげる	あげさせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	6,080
あげる	あげさせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	6
あげる	おあげになる	V;FORM;ELEV;PRS;IPFV	8,580
あげる	おあげにならない	V;FORM;ELEV;PRS;IPFV;NEG	3,260
あげる	おあげになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	5,650
あげる	おあげになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	9
あげる	おあげになった	V;FORM;ELEV;PST;PFV	8,070
あげる	おあげにならなかった	V;FORM;ELEV;PST;PFV;NEG	9
あげる	おあげになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	26,000
あげる	おあげになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	5
あげる	おあげする	V;FORM;HUMB;PRS;IPFV	1,820
あげる	おあげしない	V;FORM;HUMB;PRS;IPFV;NEG	57
あげる	おあげします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	8,090
あげる	おあげしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	2
あげる	おあげした	V;FORM;HUMB;PST;PFV	3,090
あげる	おあげしなかった	V;FORM;HUMB;PST;PFV;NEG	0
あげる	おあげしました	V;FORM;HUMB;PST;PFV;POL;FOREG	13,300
あげる	おあげしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	6
あげる	あげさせていただく	V;FORM;HUMB;PRS;IPFV;PERM	84,100
あげる	あげさせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	3
あげる	あげさせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	206,000
あげる	あげさせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0
あげる	あげさせていただいた	V;FORM;HUMB;PST;PFV;PERM	52,900
あげる	あげさせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0
あげる	あげさせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	658,000
あげる	あげさせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0
あげる	差し上げる	V;FORM;HUMB;PRS;IPFV	4,730,000
あげる	差し上げない	V;FORM;HUMB;PRS;IPFV;NEG	98,900
あげる	差し上げないです	V;FORM;HUMB;PRS;IPFV;POL;NEG;COL	6,180
あげる	差し上げます	V;FORM;HUMB;PRS;IPFV;POL;FOREG	21,600,000
あげる	差し上げません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	88,200
あげる	差し上げるだろう	V;FORM;HUMB;PRS;IPFV;PROSP	727
あげる	差し上げないだろう	V;FORM;HUMB;PRS;IPFV;PROSP;NEG	1
あげる	差し上げるでしょう	V;FORM;HUMB;PRS;IPFV;PROSP;POL	2,780
あげる	差し上げないでしょう	V;FORM;HUMB;PRS;IPFV;PROSP;POL;NEG	7
あげる	差し上げた	V;FORM;HUMB;PST;PFV	6,570,000
あげる	差し上げなかった	V;FORM;HUMB;PST;PFV;NEG	28,000
あげる	差し上げました	V;FORM;HUMB;PST;PFV;POL;FOREG	1,040,000
あげる	差し上げませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	6,480
あげる	差し上げただろう	V;FORM;HUMB;PST;PFV;PROSP	145
あげる	差し上げなかっただろう	V;FORM;HUMB;PST;PFV;PROSP;NEG	1
あげる	差し上げたでしょう	V;FORM;HUMB;PST;PFV;PROSP;POL	14,400
あげる	差し上げなかったでしょう	V;FORM;HUMB;PST;PFV;PROSP;POL;NEG	1
あげる	差し上げよう	V;FORM;HUMB;INTEN	329,000
あげる	差し上げましょう	V;FORM;HUMB;INTEN;POL;FOREG	234,000
あげる	差し上げたい	V;FORM;HUMB;PRS;IPFV;OPT;1	700,000
あげる	差し上げたくない	V;FORM;HUMB;PRS;IPFV;OPT;NEG;1	47,100
あげる	差し上げたいです	V;FORM;HUMB;PRS;IPFV;OPT;POL;1	203,000
あげる	差し上げたくないです	V;FORM;HUMB;PRS;IPFV;OPT;POL;NEG;1	1,350
あげる	差し上げたかった	V;FORM;HUMB;PST;PFV;OPT;1	29,200
あげる	差し上げたくなかった	V;FORM;HUMB;PST;PFV;OPT;NEG;1	6
あげる	差し上げたかったです	V;FORM;HUMB;PST;PFV;OPT;POL;1	139,000
あげる	差し上げたくなかったです	V;FORM;HUMB;PST;PFV;OPT;POL;NEG;1	2
あげる	差し上げたがる	V;FORM;HUMB;PRS;IPFV;OPT;3	7
あげる	差し上げたがらない	V;FORM;HUMB;PRS;IPFV;OPT;NEG;3	0
あげる	差し上げたがります	V;FORM;HUMB;PRS;IPFV;OPT;POL;FOREG;3	0
あげる	差し上げたがりません	V;FORM;HUMB;PRS;IPFV;OPT;POL;FOREG;NEG;3	0
あげる	差し上げたがった	V;FORM;HUMB;PST;PFV;OPT;3	5
あげる	差し上げたがらなかった	V;FORM;HUMB;PST;PFV;OPT;NEG;3	0
あげる	差し上げたがりました	V;FORM;HUMB;PST;PFV;OPT;POL;FOREG;3	0
あげる	差し上げたがりませんでした	V;FORM;HUMB;PST;PFV;OPT;POL;FOREG;NEG;3	0
あげる	差し上げろ	V;FORM;HUMB;IMP;OBLIG	193,000
あげる	差し上げな	V;FORM;HUMB;IMP;OBLIG;COL	3,310
あげる	差し上げなさい	V;FORM;HUMB;IMP;OBLIG;POL	9,250
あげる	差し上げて	V;FORM;HUMB;IMP;COL	4,030,000
あげる	差し上げてください	V;FORM;HUMB;IMP;POL	1,030,000
あげる	差し上げるな	V;FORM;HUMB;IMP;OBLIG;NEG	2,360
あげる	差し上げないで	V;FORM;HUMB;IMP;NEG;COL	49,800
あげる	差し上げないでください	V;FORM;HUMB;IMP;POL;NEG	1,480
あげる	差し上げられる	V;FORM;HUMB;PRS;IPFV;POT	190,000
あげる	差し上げられない	V;FORM;HUMB;PRS;IPFV;POT;NEG	316,000
あげる	差し上げられます	V;FORM;HUMB;PRS;IPFV;POT;POL;FOREG	120,000
あげる	差し上げられません	V;FORM;HUMB;PRS;IPFV;POT;POL;FOREG;NEG	93,100
あげる	差し上げられた	V;FORM;HUMB;PST;PFV;POT	48,200
あげる	差し上げられなかった	V;FORM;HUMB;PST;PFV;POT;NEG	70,000
あげる	差し上げられました	V;FORM;HUMB;PST;PFV;POT;POL;FOREG	28,600
あげる	差し上げられませんでした	V;FORM;HUMB;PST;PFV;POT;POL;FOREG;NEG	16,500
あげる	差し上げられる	V;FORM;HUMB;PRS;IPFV;PASS	190,000
あげる	差し上げられない	V;FORM;HUMB;PRS;IPFV;PASS;NEG	316,000
あげる	差し上げられます	V;FORM;HUMB;PRS;IPFV;PASS;POL;FOREG	120,000
あげる	差し上げられません	V;FORM;HUMB;PRS;IPFV;PASS;POL;FOREG;NEG	93,100
あげる	差し上げられた	V;FORM;HUMB;PST;PFV;PASS	48,200
あげる	差し上げられなかった	V;FORM;HUMB;PST;PFV;PASS;NEG	70,000
あげる	差し上げられました	V;FORM;HUMB;PST;PFV;PASS;POL;FOREG	28,600
あげる	差し上げられませんでした	V;FORM;HUMB;PST;PFV;PASS;POL;FOREG;NEG	16,500
あげる	差し上げさせる	V;FORM;HUMB;PRS;IPFV;CAUS	9,140
あげる	差し上げさせない	V;FORM;HUMB;PRS;IPFV;CAUS;NEG	5
あげる	差し上げさせます	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG	9
あげる	差し上げさせません	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG;NEG	2
あげる	差し上げさせた	V;FORM;HUMB;PST;PFV;CAUS	4,020
あげる	差し上げさせなかった	V;FORM;HUMB;PST;PFV;CAUS;NEG	1
あげる	差し上げさせました	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG	9
あげる	差し上げさせませんでした	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG;NEG	2
あげる	差し上げさす	V;FORM;HUMB;PRS;IPFV;CAUS	9
あげる	差し上げささない	V;FORM;HUMB;PRS;IPFV;CAUS;NEG	1
あげる	差し上げさします	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG	1
あげる	差し上げさしません	V;FORM;HUMB;PRS;IPFV;CAUS;POL;FOREG;NEG	1
あげる	差し上げさした	V;FORM;HUMB;PST;PFV;CAUS	1
あげる	差し上げささなかった	V;FORM;HUMB;PST;PFV;CAUS;NEG	1
あげる	差し上げさしました	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG	1
あげる	差し上げさしませんでした	V;FORM;HUMB;PST;PFV;CAUS;POL;FOREG;NEG	1
あげる	差し上げさせられる	V;FORM;HUMB;PRS;IPFV;CAUS;PASS	6
あげる	差し上げさせられない	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;NEG	2
あげる	差し上げさせられます	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;POL;FOREG	2
あげる	差し上げさせられません	V;FORM;HUMB;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	3
あげる	差し上げさせられた	V;FORM;HUMB;PST;PFV;CAUS;PASS	3
あげる	差し上げさせられなかった	V;FORM;HUMB;PST;PFV;CAUS;PASS;NEG	1
あげる	差し上げさせられました	V;FORM;HUMB;PST;PFV;CAUS;PASS;POL;FOREG	1
あげる	差し上げさせられませんでした	V;FORM;HUMB;PST;PFV;CAUS;PASS;POL;FOREG;NEG	1
遊ぶ	遊ぶ	V;PRS;IPFV	94,800,000
遊ぶ	遊ばない	V;PRS;IPFV;NEG	2,790,000
遊ぶ	遊ばないです	V;PRS;IPFV;POL;NEG;COL	389,000
遊ぶ	遊びます	V;PRS;IPFV;POL;FOREG	4,730,000
遊ぶ	遊びません	V;PRS;IPFV;POL;FOREG;NEG	2,650,000
遊ぶ	遊ぶだろう	V;PRS;IPFV;PROSP	166,000
遊ぶ	遊ばないだろう	V;PRS;IPFV;PROSP;NEG	58,600
遊ぶ	遊ぶでしょう	V;PRS;IPFV;PROSP;POL	289,000
遊ぶ	遊ばないでしょう	V;PRS;IPFV;PROSP;POL;NEG	119,000
遊ぶ	遊んだ	V;PST;PFV	21,500,000
遊ぶ	遊ばなかった	V;PST;PFV;NEG	489,000
遊ぶ	遊びました	V;PST;PFV;POL;FOREG	5,640,000
遊ぶ	遊びませんでした	V;PST;PFV;POL;FOREG;NEG	872,000
遊ぶ	遊んだだろう	V;PST;PFV;PROSP	129,000
遊ぶ	遊ばなかっただろう	V;PST;PFV;PROSP;NEG	725
遊ぶ	遊んだでしょう	V;PST;PFV;PROSP;POL	19,500
遊ぶ	遊ばなかったでしょう	V;PST;PFV;PROSP;POL;NEG	2,350
遊ぶ	遊ぼう	V;INTEN	33,900,000
遊ぶ	遊びましょう	V;INTEN;POL;FOREG	2,370,000
遊ぶ	遊びたい	V;PRS;IPFV;OPT;1	27,300,000
遊ぶ	遊びたくない	V;PRS;IPFV;OPT;NEG;1	241,000
遊ぶ	遊びたいです	V;PRS;IPFV;OPT;POL;1	8,700,000
遊ぶ	遊びたくないです	V;PRS;IPFV;OPT;POL;NEG;1	194,000
遊ぶ	遊びたかった	V;PST;PFV;OPT;1	1,350,000
遊ぶ	遊びたくなかった	V;PST;PFV;OPT;NEG;1	18,400
遊ぶ	遊びたかったです	V;PST;PFV;OPT;POL;1	575,000
遊ぶ	遊びたくなかったです	V;PST;PFV;OPT;POL;NEG;1	7,000
遊ぶ	遊びたがる	V;PRS;IPFV;OPT;3	231,000
遊ぶ	遊びたがらない	V;PRS;IPFV;OPT;NEG;3	5,390
遊ぶ	遊びたがります	V;PRS;IPFV;OPT;POL;FOREG;3	267,000
遊ぶ	遊びたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	15,100
遊ぶ	遊びたがった	V;PST;PFV;OPT;3	134,000
遊ぶ	遊びたがらなかった	V;PST;PFV;OPT;NEG;3	2,770
遊ぶ	遊びたがりました	V;PST;PFV;OPT;POL;FOREG;3	25,300
遊ぶ	遊びたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	7,360
遊ぶ	遊べ	V;IMP;OBLIG	28,400,000
遊ぶ	遊びな	V;IMP;OBLIG;COL	530,000
遊ぶ	遊びなさい	V;IMP;OBLIG;POL	54,700
遊ぶ	遊んで	V;IMP;COL	68,900,000
遊ぶ	遊んでください	V;IMP;POL	8,200,000
遊ぶ	お遊びください	V;FORM;IMP;POL	486,000
遊ぶ	遊ぶな	V;IMP;OBLIG;NEG	513,000
遊ぶ	遊ばないで	V;IMP;NEG;COL	719,000
遊ぶ	遊ばないでください	V;IMP;POL;NEG	944,000
遊ぶ	お遊びにならないでください	V;FORM;IMP;POL;NEG	1
遊ぶ	遊べる	V;PRS;IPFV;POT	113,000,000
遊ぶ	遊べない	V;PRS;IPFV;POT;NEG	3,860,000
遊ぶ	遊べます	V;PRS;IPFV;POT;POL;FOREG	15,700,000
遊ぶ	遊べません	V;PRS;IPFV;POT;POL;FOREG;NEG	1,920,000
遊ぶ	遊べた	V;PST;PFV;POT	2,870,000
遊ぶ	遊べなかった	V;PST;PFV;POT;NEG	311,000
遊ぶ	遊べました	V;PST;PFV;POT;POL;FOREG	6,660,000
遊ぶ	遊べませんでした	V;PST;PFV;POT;POL;FOREG;NEG	618,000
遊ぶ	遊ばれる	V;PRS;IPFV;PASS	808,000
遊ぶ	遊ばれない	V;PRS;IPFV;PASS;NEG	41,100
