lemma	inflected	label	hits	lemma_hiragana	inflected_hiragana	lemma_roman	inflected_roman
開く	開きたかったです	V;PST;PFV;OPT;POL;1	2000	あく	あきたかったです	aku	akitakattadesu
開く	開きたくなかったです	V;PST;PFV;OPT;POL;NEG;1	9	あく	あきたくなかったです	aku	akitakunakattadesu
開く	開きたがる	V;PRS;IPFV;OPT;3	55100	あく	あきたがる	aku	akitagaru
開く	開きたがらない	V;PRS;IPFV;OPT;NEG;3	3210	あく	あきたがらない	aku	akitagaranai
開く	開きたがります	V;PRS;IPFV;OPT;POL;FOREG;3	7650	あく	あきたがります	aku	akitagarimasu
開く	開きたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	121	あく	あきたがりません	aku	akitagarimasen
開く	開きたがった	V;PST;PFV;OPT;3	213	あく	あきたがった	aku	akitagatta
開く	開きたがらなかった	V;PST;PFV;OPT;NEG;3	988	あく	あきたがらなかった	aku	akitagaranakatta
開く	開きたがりました	V;PST;PFV;OPT;POL;FOREG;3	157	あく	あきたがりました	aku	akitagarimashita
開く	開きたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	8	あく	あきたがりませんでした	aku	akitagarimasendeshita
開く	開け	V;IMP;OBLIG	240000000	あく	あけ	aku	ake
開く	開きな	V;IMP;OBLIG;COL	413000	あく	あきな	aku	akina
開く	開きなさい	V;IMP;OBLIG;POL	126000	あく	あきなさい	aku	akinasai
開く	開いて	V;IMP;COL	82200000	あく	あいて	aku	aite
開く	開いてください	V;IMP;POL	36200000	あく	あいてください	aku	aitekudasai
開く	お開きください	V;FORM;IMP;POL	114000	あく	おあきください	aku	oakikudasai
開く	開くな	V;IMP;OBLIG;NEG	330000	あく	あくな	aku	akuna
開く	開かないで	V;IMP;NEG;COL	1840000	あく	あかないで	aku	akanaide
開く	開かないでください	V;IMP;POL;NEG	1360000	あく	あかないでください	aku	akanaidekudasai
開く	お開きにならないでください	V;FORM;IMP;POL;NEG	5	あく	おあきにならないでください	aku	oakininaranaidekudasai
開く	開ける	V;PRS;IPFV;POT	59900000	あく	あける	aku	akeru
開く	開けない	V;PRS;IPFV;POT;NEG	13300000	あく	あけない	aku	akenai
開く	開けます	V;PRS;IPFV;POT;POL;FOREG	5280000	あく	あけます	aku	akemasu
開く	開けません	V;PRS;IPFV;POT;POL;FOREG;NEG	1250000	あく	あけません	aku	akemasen
開く	開けた	V;PST;PFV;POT	53400000	あく	あけた	aku	aketa
開く	開けなかった	V;PST;PFV;POT;NEG	1360000	あく	あけなかった	aku	akenakatta
開く	開けました	V;PST;PFV;POT;POL;FOREG	6280000	あく	あけました	aku	akemashita
開く	開けませんでした	V;PST;PFV;POT;POL;FOREG;NEG	1430000	あく	あけませんでした	aku	akemasendeshita
開く	開かれる	V;PRS;IPFV;PASS	13500000	あく	あかれる	aku	akareru
開く	開かれない	V;PRS;IPFV;PASS;NEG	141000	あく	あかれない	aku	akarenai
開く	開かれます	V;PRS;IPFV;PASS;POL;FOREG	4610000	あく	あかれます	aku	akaremasu
開く	開かれません	V;PRS;IPFV;PASS;POL;FOREG;NEG	194000	あく	あかれません	aku	akaremasen
開く	開かれた	V;PST;PFV;PASS	28000000	あく	あかれた	aku	akareta
開く	開かれなかった	V;PST;PFV;PASS;NEG	183000	あく	あかれなかった	aku	akarenakatta
開く	開かれました	V;PST;PFV;PASS;POL;FOREG	4080000	あく	あかれました	aku	akaremashita
開く	開かれませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	66300	あく	あかれませんでした	aku	akaremasendeshita
開く	開かれる	V;PRS;IPFV;ELEV	13500000	あく	あかれる	aku	akareru
開く	開かれない	V;PRS;IPFV;ELEV;NEG	141000	あく	あかれない	aku	akarenai
開く	開かれます	V;PRS;IPFV;ELEV;POL;FOREG	4610000	あく	あかれます	aku	akaremasu
開く	開かれません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	194000	あく	あかれません	aku	akaremasen
開く	開かれた	V;PST;PFV;ELEV	28000000	あく	あかれた	aku	akareta
開く	開かれなかった	V;PST;PFV;ELEV;NEG	183000	あく	あかれなかった	aku	akarenakatta
開く	開かれました	V;PST;PFV;ELEV;POL;FOREG	4080000	あく	あかれました	aku	akaremashita
開く	開かれませんでした	V;PST;PFV;ELEV;POL;FOREG;NEG	66300	あく	あかれませんでした	aku	akaremasendeshita
開く	開かせる	V;PRS;IPFV;CAUS	2110000	あく	あかせる	aku	akaseru
開く	開かせない	V;PRS;IPFV;CAUS;NEG	321000	あく	あかせない	aku	akasenai
開く	開かせます	V;PRS;IPFV;CAUS;POL;FOREG	44900	あく	あかせます	aku	akasemasu
開く	開かせません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	11900	あく	あかせません	aku	akasemasen
開く	開かせた	V;PST;PFV;CAUS	556000	あく	あかせた	aku	akaseta
開く	開かせなかった	V;PST;PFV;CAUS;NEG	7530	あく	あかせなかった	aku	akasenakatta
開く	開かせました	V;PST;PFV;CAUS;POL;FOREG	53300	あく	あかせました	aku	akasemashita
開く	開かせませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	1050	あく	あかせませんでした	aku	akasemasendeshita
開く	開かす	V;PRS;IPFV;CAUS	7440	あく	あかす	aku	akasu
開く	開かさない	V;PRS;IPFV;CAUS;NEG	33200	あく	あかさない	aku	akasanai
開く	開かします	V;PRS;IPFV;CAUS;POL;FOREG	11800	あく	あかします	aku	akashimasu
開く	開かしません	V;PRS;IPFV;CAUS;POL;FOREG;NEG	97	あく	あかしません	aku	akashimasen
開く	開かした	V;PST;PFV;CAUS	3530	あく	あかした	aku	akashita
開く	開かさなかった	V;PST;PFV;CAUS;NEG	126	あく	あかさなかった	aku	akasanakatta
開く	開かしました	V;PST;PFV;CAUS;POL;FOREG	102	あく	あかしました	aku	akashimashita
開く	開かしませんでした	V;PST;PFV;CAUS;POL;FOREG;NEG	4	あく	あかしませんでした	aku	akashimasendeshita
開く	開かせられる	V;PRS;IPFV;CAUS;PASS	36000	あく	あかせられる	aku	akaserareru
開く	開かせられない	V;PRS;IPFV;CAUS;PASS;NEG	8080	あく	あかせられない	aku	akaserarenai
開く	開かせられます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	23000	あく	あかせられます	aku	akaseraremasu
開く	開かせられません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	10	あく	あかせられません	aku	akaseraremasen
開く	開かせられた	V;PST;PFV;CAUS;PASS	37800	あく	あかせられた	aku	akaserareta
開く	開かせられなかった	V;PST;PFV;CAUS;PASS;NEG	3610	あく	あかせられなかった	aku	akaserarenakatta
開く	開かせられました	V;PST;PFV;CAUS;PASS;POL;FOREG	3830	あく	あかせられました	aku	akaseraremashita
開く	開かせられませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	2	あく	あかせられませんでした	aku	akaseraremasendeshita
開く	開かされる	V;PRS;IPFV;CAUS;PASS	304000	あく	あかされる	aku	akasareru
開く	開かされない	V;PRS;IPFV;CAUS;PASS;NEG	972	あく	あかされない	aku	akasarenai
開く	開かされます	V;PRS;IPFV;CAUS;PASS;POL;FOREG	87800	あく	あかされます	aku	akasaremasu
開く	開かされません	V;PRS;IPFV;CAUS;PASS;POL;FOREG;NEG	9	あく	あかされません	aku	akasaremasen
開く	開かされた	V;PST;PFV;CAUS;PASS	345000	あく	あかされた	aku	akasareta
開く	開かされなかった	V;PST;PFV;CAUS;PASS;NEG	3370	あく	あかされなかった	aku	akasarenakatta
開く	開かされました	V;PST;PFV;CAUS;PASS;POL;FOREG	107000	あく	あかされました	aku	akasaremashita
開く	開かされませんでした	V;PST;PFV;CAUS;PASS;POL;FOREG;NEG	7	あく	あかされませんでした	aku	akasaremasendeshita
開く	お開きになる	V;FORM;ELEV;PRS;IPFV	125000	あく	おあきになる	aku	oakininaru
開く	お開きにならない	V;FORM;ELEV;PRS;IPFV;NEG	25000	あく	おあきにならない	aku	oakininaranai
開く	お開きになります	V;FORM;ELEV;PRS;IPFV;POL;FOREG	59400	あく	おあきになります	aku	oakininarimasu
開く	お開きになりません	V;FORM;ELEV;PRS;IPFV;POL;FOREG;NEG	15400	あく	おあきになりません	aku	oakininarimasen
開く	お開きになった	V;FORM;ELEV;PST;PFV	135000	あく	おあきになった	aku	oakininatta
開く	お開きにならなかった	V;FORM;ELEV;PST;PFV;NEG	5680	あく	おあきにならなかった	aku	oakininaranakatta
開く	お開きになりました	V;FORM;ELEV;PST;PFV;POL;FOREG	72600	あく	おあきになりました	aku	oakininarimashita
開く	お開きになりませんでした	V;FORM;ELEV;PST;PFV;POL;FOREG;NEG	9540	あく	おあきになりませんでした	aku	oakininarimasendeshita
開く	お開きする	V;FORM;HUMB;PRS;IPFV	3860	あく	おあきする	aku	oakisuru
開く	お開きしない	V;FORM;HUMB;PRS;IPFV;NEG	126	あく	おあきしない	aku	oakishinai
開く	お開きします	V;FORM;HUMB;PRS;IPFV;POL;FOREG	2670	あく	おあきします	aku	oakishimasu
開く	お開きしません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG	396	あく	おあきしません	aku	oakishimasen
開く	お開きした	V;FORM;HUMB;PST;PFV	11300	あく	おあきした	aku	oakishita
開く	お開きしなかった	V;FORM;HUMB;PST;PFV;NEG	2	あく	おあきしなかった	aku	oakishinakatta
開く	お開きしました	V;FORM;HUMB;PST;PFV;POL;FOREG	3250	あく	おあきしました	aku	oakishimashita
開く	お開きしませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG	3	あく	おあきしませんでした	aku	oakishimasendeshita
開く	開かせていただく	V;FORM;HUMB;PRS;IPFV;PERM	291000	あく	あかせていただく	aku	akaseteitadaku
開く	開かせていただかない	V;FORM;HUMB;PRS;IPFV;NEG;PERM	5	あく	あかせていただかない	aku	akaseteitadakanai
開く	開かせていただきます	V;FORM;HUMB;PRS;IPFV;POL;FOREG;PERM	545000	あく	あかせていただきます	aku	akaseteitadakimasu
開く	開かせていただきません	V;FORM;HUMB;PRS;IPFV;POL;FOREG;NEG;PERM	0	あく	あかせていただきません	aku	akaseteitadakimasen
開く	開かせていただいた	V;FORM;HUMB;PST;PFV;PERM	238000	あく	あかせていただいた	aku	akaseteitadaita
開く	開かせていただかなかった	V;FORM;HUMB;PST;PFV;NEG;PERM	0	あく	あかせていただかなかった	aku	akaseteitadakanakatta
開く	開かせていただきました	V;FORM;HUMB;PST;PFV;POL;FOREG;PERM	273000	あく	あかせていただきました	aku	akaseteitadakimashita
開く	開かせていただきませんでした	V;FORM;HUMB;PST;PFV;POL;FOREG;NEG;PERM	0	あく	あかせていただきませんでした	aku	akaseteitadakimasendeshita
開ける	開ける	V;PRS;IPFV	59900000	あける	あける	akeru	akeru
開ける	開けない	V;PRS;IPFV;NEG	13300000	あける	あけない	akeru	akenai
開ける	開けないです	V;PRS;IPFV;POL;NEG;COL	1890000	あける	あけないです	akeru	akenaidesu
開ける	開けます	V;PRS;IPFV;POL;FOREG	5280000	あける	あけます	akeru	akemasu
開ける	開けません	V;PRS;IPFV;POL;FOREG;NEG	1250000	あける	あけません	akeru	akemasen
開ける	開けるだろう	V;PRS;IPFV;PROSP	80700	あける	あけるだろう	akeru	akerudarou
開ける	開けないだろう	V;PRS;IPFV;PROSP;NEG	128000	あける	あけないだろう	akeru	akenaidarou
開ける	開けるでしょう	V;PRS;IPFV;PROSP;POL	569000	あける	あけるでしょう	akeru	akerudeshou
開ける	開けないでしょう	V;PRS;IPFV;PROSP;POL;NEG	278000	あける	あけないでしょう	akeru	akenaideshou
開ける	開けた	V;PST;PFV	53400000	あける	あけた	akeru	aketa
開ける	開けなかった	V;PST;PFV;NEG	1360000	あける	あけなかった	akeru	akenakatta
開ける	開けなかったです	V;PST;PFV;POL;NEG;COL	484000	あける	あけなかったです	akeru	akenakattadesu
開ける	開けました	V;PST;PFV;POL;FOREG	6280000	あける	あけました	akeru	akemashita
開ける	開けませんでした	V;PST;PFV;POL;FOREG;NEG	1430000	あける	あけませんでした	akeru	akemasendeshita
開ける	開けただろう	V;PST;PFV;PROSP	50600	あける	あけただろう	akeru	aketadarou
開ける	開けなかっただろう	V;PST;PFV;PROSP;NEG	1830	あける	あけなかっただろう	akeru	akenakattadarou
開ける	開けたでしょう	V;PST;PFV;PROSP;POL	305000	あける	あけたでしょう	akeru	aketadeshou
開ける	開けなかったでしょう	V;PST;PFV;PROSP;POL;NEG	6610	あける	あけなかったでしょう	akeru	akenakattadeshou
開ける	開けよう	V;INTEN	9070000	あける	あけよう	akeru	akeyou
開ける	開けましょう	V;INTEN;POL;FOREG	854000	あける	あけましょう	akeru	akemashou
開ける	開けたい	V;PRS;IPFV;OPT;1	2460000	あける	あけたい	akeru	aketai
開ける	開けたくない	V;PRS;IPFV;OPT;NEG;1	3310000	あける	あけたくない	akeru	aketakunai
開ける	開けたいです	V;PRS;IPFV;OPT;POL;1	868000	あける	あけたいです	akeru	aketaidesu
開ける	開けたくないです	V;PRS;IPFV;OPT;POL;NEG;1	119000	あける	あけたくないです	akeru	aketakunaidesu
開ける	開けたかった	V;PST;PFV;OPT;1	818000	あける	あけたかった	akeru	aketakatta
開ける	開けたくなかった	V;PST;PFV;OPT;NEG;1	1960000	あける	あけたくなかった	akeru	aketakunakatta
開ける	開けたかったです	V;PST;PFV;OPT;POL;1	56400	あける	あけたかったです	akeru	aketakattadesu
開ける	開けたくなかったです	V;PST;PFV;OPT;POL;NEG;1	149000	あける	あけたくなかったです	akeru	aketakunakattadesu
開ける	開けたがる	V;PRS;IPFV;OPT;3	748000	あける	あけたがる	akeru	aketagaru
開ける	開けたがらない	V;PRS;IPFV;OPT;NEG;3	86600	あける	あけたがらない	akeru	aketagaranai
開ける	開けたがります	V;PRS;IPFV;OPT;POL;FOREG;3	328000	あける	あけたがります	akeru	aketagarimasu
開ける	開けたがりません	V;PRS;IPFV;OPT;POL;FOREG;NEG;3	7280	あける	あけたがりません	akeru	aketagarimasen
開ける	開けたがった	V;PST;PFV;OPT;3	44200	あける	あけたがった	akeru	aketagatta
開ける	開けたがらなかった	V;PST;PFV;OPT;NEG;3	346	あける	あけたがらなかった	akeru	aketagaranakatta
開ける	開けたがりました	V;PST;PFV;OPT;POL;FOREG;3	4230	あける	あけたがりました	akeru	aketagarimashita
開ける	開けたがりませんでした	V;PST;PFV;OPT;POL;FOREG;NEG;3	5	あける	あけたがりませんでした	akeru	aketagarimasendeshita
開ける	開けろ	V;IMP;OBLIG	508000	あける	あけろ	akeru	akero
開ける	開けな	V;IMP;OBLIG;COL	332000	あける	あけな	akeru	akena
開ける	開けなさい	V;IMP;OBLIG;POL	246000	あける	あけなさい	akeru	akenasai
開ける	開けて	V;IMP;COL	48700000	あける	あけて	akeru	akete
開ける	開けてください	V;IMP;POL	33500000	あける	あけてください	akeru	aketekudasai
開ける	お開けください	V;FORM;IMP;POL	74300	あける	おあけください	akeru	oakekudasai
開ける	開けるな	V;IMP;OBLIG;NEG	447000	あける	あけるな	akeru	akeruna
開ける	開けないで	V;IMP;NEG;COL	5770000	あける	あけないで	akeru	akenaide
開ける	開けないでください	V;IMP;POL;NEG	2150000	あける	あけないでください	akeru	akenaidekudasai
開ける	お開けにならないでください	V;FORM;IMP;POL;NEG	8	あける	おあけにならないでください	akeru	oakeninaranaidekudasai
開ける	開けられる	V;PRS;IPFV;POT	3930000	あける	あけられる	akeru	akerareru
開ける	開けられない	V;PRS;IPFV;POT;NEG	8990000	あける	あけられない	akeru	akerarenai
開ける	開けられます	V;PRS;IPFV;POT;POL;FOREG	2550000	あける	あけられます	akeru	akeraremasu
開ける	開けられません	V;PRS;IPFV;POT;POL;FOREG;NEG	1490000	あける	あけられません	akeru	akeraremasen
開ける	開けられた	V;PST;PFV;POT	4600000	あける	あけられた	akeru	akerareta
開ける	開けられなかった	V;PST;PFV;POT;NEG	2010000	あける	あけられなかった	akeru	akerarenakatta
開ける	開けられました	V;PST;PFV;POT;POL;FOREG	4160000	あける	あけられました	akeru	akeraremashita
開ける	開けられませんでした	V;PST;PFV;POT;POL;FOREG;NEG	2570000	あける	あけられませんでした	akeru	akeraremasendeshita
開ける	開けられる	V;PRS;IPFV;PASS	3930000	あける	あけられる	akeru	akerareru
開ける	開けられない	V;PRS;IPFV;PASS;NEG	8990000	あける	あけられない	akeru	akerarenai
開ける	開けられます	V;PRS;IPFV;PASS;POL;FOREG	2550000	あける	あけられます	akeru	akeraremasu
開ける	開けられません	V;PRS;IPFV;PASS;POL;FOREG;NEG	1490000	あける	あけられません	akeru	akeraremasen
開ける	開けられた	V;PST;PFV;PASS	4600000	あける	あけられた	akeru	akerareta
開ける	開けられなかった	V;PST;PFV;PASS;NEG	2010000	あける	あけられなかった	akeru	akerarenakatta
開ける	開けられました	V;PST;PFV;PASS;POL;FOREG	4160000	あける	あけられました	akeru	akeraremashita
開ける	開けられませんでした	V;PST;PFV;PASS;POL;FOREG;NEG	2570000	あける	あけられませんでした	akeru	akeraremasendeshita
開ける	開けられる	V;PRS;IPFV;ELEV	3930000	あける	あけられる	akeru	akerareru
開ける	開けられない	V;PRS;IPFV;ELEV;NEG	8990000	あける	あけられない	akeru	akerarenai
開ける	開けられます	V;PRS;IPFV;ELEV;POL;FOREG	2550000	あける	あけられます	akeru	akeraremasu
開ける	開けられません	V;PRS;IPFV;ELEV;POL;FOREG;NEG	1490000	あける	あけられません	akeru	akeraremasen
開ける	開けられた	V;PST;PFV;ELEV	4600000	あける	あけられた	akeru	akerareta
